"No.","Time","Source","Destination","Protocol","Length","Info"
"2902","46.216840","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2903","46.216840","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2904","46.216840","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2905","46.216840","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2906","46.216840","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2907","46.216840","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2908","46.216840","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2909","46.216840","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2910","46.216840","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2911","46.216840","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2912","46.216840","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2913","46.216924","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2914","46.216924","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2915","46.217006","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"2916","46.217136","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"2917","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2918","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2919","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2920","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2921","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2922","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2923","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2924","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2925","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2926","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2927","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2928","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2929","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2930","46.218126","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2931","46.218335","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"2932","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2933","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2934","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2935","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2936","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2937","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2938","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2939","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2940","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2941","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2942","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2943","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2944","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2945","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2946","46.219616","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2947","46.219855","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2948","46.219855","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2949","46.219897","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"2950","46.220038","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"2951","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2952","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2953","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2954","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2955","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2956","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2957","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2958","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2959","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2960","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2961","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2962","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2963","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2964","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2965","46.221119","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2966","46.221328","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2967","46.221477","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"2968","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2969","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2970","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2971","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2972","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2973","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2974","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2975","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2976","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2977","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2978","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2979","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2980","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2981","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2982","46.222498","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2983","46.222665","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2984","46.222665","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2985","46.222778","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"2986","46.222909","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"2987","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2988","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2989","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2990","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2991","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2992","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2993","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2994","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2995","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2996","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2997","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2998","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"2999","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3000","46.223746","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3001","46.223828","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3002","46.223930","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"3003","46.224068","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"3004","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3005","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3006","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3007","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3008","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3009","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3010","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3011","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3012","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3013","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3014","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3015","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3016","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3017","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3018","46.225177","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3019","46.225276","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3020","46.225276","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3021","46.225410","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"3022","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3023","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3024","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3025","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3026","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3027","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3028","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3029","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3030","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3031","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3032","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3033","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3034","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3035","46.226456","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3036","46.226572","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3037","46.226630","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"3038","46.226751","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"3039","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3040","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3041","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3042","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3043","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3044","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3045","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3046","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3047","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3048","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3049","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3050","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3051","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3052","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3053","46.227930","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3054","46.228016","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3055","46.228016","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3056","46.228145","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"3057","46.228281","192.168.100.80","36.92.238.141","UDP","77","50600  >  443 Len=35"
"3058","46.229204","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3059","46.229204","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3060","46.229204","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3061","46.229204","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3062","46.229204","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3063","46.229204","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3064","46.229204","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3065","46.229204","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3066","46.229204","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3067","46.229204","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3068","46.229204","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3069","46.229204","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
"3070","46.229204","36.92.238.141","192.168.100.80","UDP","1292","443  >  50600 Len=1250"
